chr	start	end	RR	TE	region	CHR	GC	GENE	INTERGENE	INTRON	EXON	SNPs_Una	Pi_Una	SNPs_Itabuna	Pi_Itabuna	SNPs_Tenerife	Pi_Tenerife	tajD_Una	tajD_Itabuna	tajD_Tenerife	piAll	piNWL	Pnonsyn_Una	Psyn_Una	Pnonsyn_Itabuna	Psyn_Itabuna	Pnonsyn_Tenerife	Psyn_Tenerife	Tnonsyn_Una	Tsyn_Una	Tnonsyn_Itabuna	Tsyn_Itabuna	Tnonsyn_Tenerife	Tsyn_Tenerife	TenIta	TenUna	ItaUna	dxy_PQueen_PMale	introgression	dxy_Una_Taiwan	dxy_Itabuna_Leiden
LG7	3250000	3500000	12.40199777	0.044928	LDRs	7	0.428244	0.10046	4726.142857	1629.435644	220.6190476	238	0.000148213	160	0.000178437	97	0.000089046	-1.927932781	-0.496798345	-1.426824213	0.000283115	0.000161653	0.00005252	0.00043142	0.00003822	0.00074004	0.00003685	0.00011088	-2.26246736	-1.85305585	-1.44691203	0.64305395	-1.24059774	-0.46940713	0.91332428	0.90848974	0.04824112	0	no	0.002069	0.002343
LG7	3500000	3750000	20.7794476079035	0.066792	LDRs	7	0.368872	0.246332	3666.058824	388.8439024	246.2293233	103	0.000111303	142	0.000140379	54	0.00005251	-0.568133599	-0.990801819	-1.560626267	0.000226768	0.0000983342	0.00001684	0.00012476	0.00001496	0.00018398	0	0.0000121	-1.79103815	-0.39971577	-2.20662327	-0.97952446	0	-1.33141159	0.92404428	0.9310734	0.05476383	0.00011	no	0.00155	0.001713
LG7	3750000	4000000	2.68231107536709	0.693356	TE islands	7	0.412368	0.0796	10759.52632	325.2926829	190.0350877	389	0.000280335	325	0.00028306	1045	0.001422502	-1.751824025	-1.445542763	-0.871725674	0.000108863	0.0000522029	0.00018351	0.00062644	0.00019257	0.00052664	0.00035463	0.00048924	-1.269861	-1.35216305	-0.95432409	-2.07775339	-1.02622251	-1.81541221	0.39137673	0.39152699	0.02391723	0.000022	no	0.001747	0.001952
LG7	4000000	4250000	0	0.57156	TE islands	7	0.393936	0.057368	9039.038462	288.8518519	177.1647059	386	0.000304182	393	0.000346549	695	0.000715286	-1.448611435	-1.340420787	-1.206235101	0.0000460565	0.000021116	0.00005952	0.000105	0.00012802	0.00033744	0.00001405	0	-2.20333945	-2.21563581	0.43547511	-2.13007912	-1.40439897	0	0.45019717	0.47091488	0.02539194	0	no	0.001807	0.001586
LG7	4250000	4500000	0	0.672472	TE islands	7	0.402916	0.02922	16432	247.96	184.2380952	325	0.000252406	272	0.000276754	673	0.000853108	-1.615538985	-1.11952284	-0.904510187	0.0000731937	0.0000395218	0.000375	0.00017553	0.00060875	0.00105055	0.00202249	0.00444035	-1.15452185	-0.28406664	0.39091296	-0.05075194	1.04929131	1.09807724	0.47248506	0.47651493	0.02690225	0	no	0.001655	0.001562
LG7	4500000	4750000	0	0.64874	TE islands	7	0.392868	0.058756	8470.9375	2360.325581	244.8548387	377	0.000279542	272	0.000217708	502	0.000500006	-1.561887155	-1.479438899	-1.24603403	0.0000694436	0.0000455652	0.00005665	0.00024965	0.00002705	0.00007063	0	0.00017497	-2.00889518	-1.33903413	0.08524404	-0.66260374	0	0.94658955	0.53229757	0.53079529	0.02646772	0	no	0.001744	0.001381
LG7	4750000	5000000	0	0.692896	TE islands	7	0.391188	0.032376	13679.61111	184.8666667	166.38	363	0.000270384	339	0.000339835	618	0.000620455	-1.581469259	-0.928650509	-1.401161808	0.0000725568	0.0000386522	0.00009952	0.00033363	0.00017041	0.00052243	0.00025212	0.00058771	-1.1754079	-1.96590608	-0.02013425	-1.14799993	-2.14086995	-2.19876722	0.51952414	0.53143176	0.02729464	0.00001	no	0.002061	0.001795
LG7	500000	750000	17.3089241523694	0.051376	LDRs	7	0.369724	0.119772	6478.714286	838.9292035	281.9551282	174	0.00020487	162	0.000224803	35	0.000027274	-0.337006212	0.137445664	-2.040857072	0.000294469	0.000131942	0.00002749	0.00066878	0.00006987	0.0007541	0.00001538	0	-2.15160428	-0.07059799	0.65296603	0.27194079	-0.27965455	0	0.9267365	0.93101836	0.0311827	0.00009	no	0.002214	0.002431
LG7	5000000	5250000	0	0.662484	TE islands	7	0.381884	0.050272	10894.45833	231.7027027	205.5806452	568	0.000813808	468	0.000741576	1882	0.00332779	-0.909016007	-0.830702249	-0.765451473	0.000149373	0.0000745074	0.00077424	0.00114929	0.00072122	0.00092234	0.00229841	0.00279837	-0.5714153	-0.02840487	-0.5071526	1.06983067	-0.05778376	0.35507207	0.63620607	0.626475	0.02708735	0.000006	no	0.003111	0.003093
LG7	5250000	5500000	0	0.776068	TE islands	7	0.431676	0.044968	14036.55556	277.40625	222.3888889	398	0.000330004	373	0.000370668	1091	0.002047409	-1.524739606	-1.380611439	-0.746261125	0.000135582	0.0000558987	0.00026321	0.00042625	0.00024377	0.00045526	0.00132645	0.00372497	-0.55604399	-1.4882967	-1.37269382	-0.68034368	-0.07556464	-0.77210457	0.58266012	0.58876066	0.01884736	0.000007	no	0.004547	0.003996
LG7	5500000	5750000	0.881545220261525	0.372712	TE islands	7	0.382024	0.1353	9797.555556	599.31	274.4081633	294	0.000230268	199	0.000154665	727	0.000937495	-1.590101992	-1.687911993	-0.67497977	0.000177123	0.000103334	0.00002809	0.00019044	0.00000952	0.00002669	0.00006646	0.00002465	-2.01167897	-1.41390688	-1.98863667	-2.14426362	-2.6959957	-2.48638176	0.64204555	0.61411704	0.03860884	0.000015	no	0.002085	0.002077
LG7	5750000	6000000	0	0.199108	TE islands	7	0.364716	0.3425	2123.857143	253.605042	306.5454545	50	0.000065413	74	0.000109157	31	0.000033206	-0.963346989	-0.767988891	-2.132481079	0.00014888	0.0000688119	0.00002092	0.00012798	0.00005026	0.00024189	0.000002	0.00004195	-1.04433724	-0.80665915	-0.85368684	-0.70619808	-1.51319574	-2.54998012	0.93760256	0.94670917	0.02885241	0.000169	no	0.001607	0.001871
LG7	6000000	6250000	14.2395605019878	0.033624	LDRs	7	0.426708	0.167772	3112.25	983.1588235	209.6045455	316	0.00035705	363	0.000450775	50	0.000036282	-0.348234763	-0.11202931	-2.157770656	0.000328255	0.000197017	0.00011613	0.0007312	0.00015001	0.00101878	0.00004601	0.00003067	-0.80362577	0.07701767	-1.39317034	0.56783868	-2.11886514	-0.71616171	0.83623345	0.85860277	0.03622251	0.000535	no	0.001884	0.002027
LG7	6250000	6500000	30.9925861709553	0.033508	LDRs	7	0.46242	0.033848	9818.133333	2261.12766	134.203125	238	0.000160013	269	0.000181555	55	0.000037335	-1.792872395	-1.926523084	-2.249174013	0.000307784	0.000204929	0.00008583	0.00014688	0.0000783	0.00018089	0.0000709	0	-1.42935236	-0.03579703	-2.32822896	0.28262334	-2.17258854	0	0.8552608	0.85922322	0.03665551	0.000116	no	0.00144	0.00137
LG7	6500000	6750000	27.6869005994504	0.106248	LDRs	7	0.428176	0.103996	6376.92	632.171875	166.4685714	203	0.000094775	572	0.000405595	67	0.000059815	-2.453749997	-1.852084663	-1.611125478	0.000221648	0.000126378	0.00003396	0.00010293	0.00009962	0.00059956	0.00001642	0	-2.1810975	-2.24005099	-1.58128383	-2.04957918	-0.57545688	0	0.82180036	0.90369646	0.03118935	0.000359	no	0.002058	0.002002
LG7	6750000	7000000	31.22985966724	0.082876	LDRs	7	0.420148	0.071304	9248.222222	1214.733333	224.7674419	136	0.00005872	742	0.000575092	116	0.00012911	-2.539889367	-1.637836908	-0.973324289	0.000260051	0.000170421	0.0000062	0.00005633	0.00008571	0.00072496	0	0.00001563	-1.34628273	-1.9347417	-1.86637138	-1.55127073	0	-1.73931566	0.78959831	0.92276724	0.04611218	0.000024	no	0.00208	0.002372
LG7	7000000	7250000	22.41229041	0.022792	LDRs	7	0.41126	0.046176	10365.77778	2831.545455	216.9315068	451	0.000294192	442	0.00038024	67	0.000051649	-1.88735384	-1.384992686	-2.039166401	0.000259068	0.000188074	0.00024227	0.00039779	0.0002668	0.00049304	0.00001871	0.00002842	-1.47426125	-2.00751907	-1.22972029	-0.93672312	-2.5243779	-1.67939679	0.7958761	0.83168895	0.02509189	0	no	0.001061	0.001428
LG7	7250000	7500000	18.0864575609978	0.03262	LDRs	7	0.446052	0.070652	6921.142857	1045.125	151.6153846	413	0.000203602	710	0.000654024	99	0.000075858	-2.334530703	-1.127947009	-1.880899632	0.000224832	0.000120841	0.00017809	0.00024857	0.00054733	0.00088932	0.00033001	0.00036282	-2.49233089	-2.65488788	-1.55672031	-1.53903934	0.17095381	-1.90014404	0.73966349	0.87370581	0.03886393	0.000012	no	0.001773	0.002022
LG7	750000	1000000	17.58063046	0.048672	LDRs	7	0.377116	0.259488	2638.125	384.9147982	238.6393443	100	0.000136234	80	0.00009726	62	0.000053414	0.214390511	-0.39527244	-1.716990696	0.000291356	0.000208407	0.00005937	0.00042081	0.00003951	0.00025846	0.00004647	0.0000063	0.68036443	1.73004044	0.93426818	-0.45120788	-0.13115378	-1.61682677	0.91430977	0.90338768	0.04927961	0	no	0.001834	0.002031
LG7	7500000	7750000	14.62339635	0.047484	LDRs	7	0.437084	0.055912	7585.962963	495.5774648	143.1485149	178	0.000085683	713	0.000647148	67	0.000061598	-2.388167394	-1.184110328	-1.472231873	0.000291106	0.000130536	0.00003235	0.00023054	0.00037672	0.00160548	0.00000648	0.00002914	-2.08383775	-1.93109437	-1.09567587	-0.20954529	-1.69726006	-1.58345489	0.77188275	0.92933067	0.05133889	0	no	0.001944	0.002122
LG7	7750000	8000000	14.62339635	0.031828	LDRs	7	0.439636	0.084988	5901.25	1602.186275	185.3577236	210	0.00010138	652	0.000568186	45	0.000023305	-2.396240492	-1.320346688	-2.772311176	0.000229509	0.00012658	0.00005264	0.00007176	0.00027942	0.00186169	0.00002159	0.00002637	-1.8438314	-2.54862488	-1.07313411	-0.91295808	-1.78107305	-1.44990575	0.80262968	0.93718876	0.05192415	0	no	0.001759	0.002118
LG7	8000000	8250000	12.717941374634	0.051512	LDRs	7	0.438788	0.170456	1605.652174	1078.652439	241.8772727	582	0.000546178	521	0.000323009	78	0.00005707	-0.93901317	-2.108247327	-2.151286976	0.000265147	0.000177464	0.00014005	0.00109148	0.00005017	0.0005495	0.00000237	0.00004377	-0.22801307	-0.75846931	-2.48531391	-2.09667889	-1.66674086	-1.32711008	0.8646653	0.80653033	0.04030696	0.000008	no	0.001675	0.001904
LG7	8250000	8500000	9.71210124124908	0.066816	LDRs	7	0.400036	0.218884	3850.92	438.4026549	224.5246479	659	0.000825391	482	0.000312126	39	0.000035004	-0.015413564	-2.054706849	-1.540819231	0.000262866	0.000204755	0.00016363	0.00164131	0.00005613	0.00062178	0.0000088	0.00001044	-0.39479248	0.18887783	-1.66680078	-1.93902285	-2.4509815	-1.46368718	0.8422281	0.67356808	0.05429895	0.000008	no	0.001425	0.001325
LG7	8500000	8750000	NA	0.03892	LDRs	7	0.415344	0.212388	3157.029412	670.1987179	281.4072398	737	0.000895428	479	0.000282219	77	0.000066144	-0.083531907	-2.218170105	-1.739164903	0.000255744	0.000193755	0.00025433	0.00141002	0.00009593	0.00047016	0.00002309	0	-0.38176256	-0.21172544	-2.25048843	-2.0760997	-2.27687386	0	0.86345347	0.68662393	0.05838571	0	no	0.001515	0.001627
LG7	8750000	9000000	NA	0.046988	LDRs	7	0.390228	0.065524	4352.416667	1933.649485	153.7438017	807	0.000738275	706	0.000533782	43	0.000043784	-1.069339491	-1.714160356	-1.40591403	0.000214509	0.000185044	0.00012898	0.00169518	0.00009515	0.00124039	0	0.00006848	-1.50580938	-1.03892128	-2.05211609	-1.80070244	0	-0.35604423	0.83197822	0.78218519	0.02667981	0	no	0.002022	0.001738
LG7	9000000	9202281	NA	0.230353	LDRs	7	0.410098	0.200103	3938.26087	442.6273292	223.8514851	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.73169833	0.69959308	0.02848342	0	no	0.001371	0.001062
LG8	0	250000	0	0.818816	TE islands	8	0.431872	0.034432	23016.23077	309.625	291.2903226	582	0.00140988	405	0.001515805	1118	0.005603605	-1.138222239	-0.430944311	-0.484464742	0.0000594364	0.0000390583	0	0	0	0	0	0.00043345	0	0	0	0	0	-1.00005982	0.37390936	0.36404552	0.02444276	0	no	0.011213	0.0053
LG8	1000000	1250000	30.55923704	0.0408	LDRs	8	0.404616	0.179556	1042.68	939.4577114	198.4782609	335	0.000203545	91	0.000078893	63	0.000059995	-2.004536249	-1.424366726	-1.538352135	0.00022739	0.000129015	0.00005737	0.00067217	0.00003446	0.00055345	0.0000042	0	-2.30522565	-1.72175188	-1.13735274	-0.83321168	-1.23341814	0	0.94958443	0.90468973	0.03574772	0	no	0.001844	0.002064
LG8	1250000	1500000	60.2109748390179	0.040636	LDRs	8	0.380576	0.326808	2042.8	299.7446809	244.175	180	0.000096819	45	0.000038406	30	0.000021849	-2.212407046	-1.364568078	-2.199299172	0.000198066	0.000104479	0.00001421	0.00026065	0.00000102	0.00017927	0.00000581	0.00000388	-2.45688839	-1.97570952	-1.49053889	-0.3073678	-0.22716705	-1.69726006	0.96242661	0.92956211	0.03336191	0.00001	no	0.001545	0.001755
LG8	1500000	1750000	8.3539629315072	0.061708	LDRs	8	0.406308	0.208132	4386	335.3783784	269.8761468	248	0.000129705	46	0.000047531	208	0.000231209	-2.247044202	-0.851808586	-0.881791732	0.000265035	0.000138233	0.00004783	0.00022703	0.00000484	0	0.00003086	0.00005851	-2.49683804	-2.72126705	-2.0520931	0	-0.18784198	-0.00593073	0.91340236	0.87757226	0.03158427	0.000005	no	0.002213	0.002341
LG8	1750000	2000000	0	0.070956	LDRs	8	0.416016	0.140212	4113.608696	890.5405405	200.4973822	173	0.000082989	33	0.000019996	50	0.000041687	-2.428423178	-2.209495529	-1.791200707	0.000238799	0.000125797	0.00001295	0.00013436	0.00002123	0	0.00002014	0	-2.53617182	-2.50223079	-1.60141458	0	-0.53791362	0	0.95835045	0.92533665	0.03399468	0	no	0.001772	0.001941
LG8	2000000	2250000	0	0.028396	LDRs	8	0.394328	0.14642	8451.571429	307.5373134	240.1590909	147	0.000071005	14	0.000010716	48	0.000035827	-2.406195898	-1.872070544	-2.086571991	0.00020167	0.000102609	0.00001313	0.0001206	0.0000043	0	0	0	-2.43876609	-2.65579767	-1.29932949	0	0	0	0.96498093	0.93329087	0.03303415	0	no	0.001901	0.002052
LG8	2250000	2500000	0	0.041672	LDRs	8	0.391004	0.318464	1357.15	473.8693878	265.1569231	148	0.000074902	34	0.000028344	50	0.000046739	-2.344275929	-1.64903185	-1.550831315	0.000184832	0.0000916964	0.00001857	0.00006831	0.00000386	0	0.00000653	0	-2.23038098	-2.50529775	-0.49955839	0	-2.84721838	0	0.94985529	0.91590963	0.03427085	0.000005	no	0.00139	0.001482
LG8	250000	500000	0	0.832704	TE islands	8	0.401908	0.032496	17967.92857	327.1333333	272.625	599	0.000484613	393	0.000394268	1570	0.004231969	-1.837722273	-1.521193972	-0.179868253	0.000133607	0.0000726816	0.00074381	0.00150373	0.00078278	0.0031613	0.00455235	0.01089135	-1.11242757	-0.7504659	0.31324277	0.05859279	1.77149906	0.73950548	0.42367977	0.41364335	0.0219055	0	no	0.005666	0.00464
LG8	2500000	2750000	0	0.027856	LDRs	8	0.388064	0.184084	3405	582.9386503	241.3257919	171	0.000084256	46	0.000036572	52	0.000053806	-2.384504156	-1.658051969	-1.148704473	0.000263445	0.00013729	0.00001471	0.00016422	0	0.00002452	0	0	-2.43528969	-2.57457538	0	-1.95569883	0	0	0.94595257	0.91740488	0.03243428	0.000005	no	0.001862	0.002072
LG8	2750000	3000000	0	0.040132	LDRs	8	0.367276	0.349772	1590.369565	274.1865443	221.8993135	126	0.000059152	19	0.000012071	31	0.000034725	-2.459143748	-2.25990383	-1.106691056	0.000154033	0.0000749131	0.00002493	0.00008941	0.00000863	0.00000462	0.00000431	0.00000502	-2.29486859	-2.59792818	-1.74413725	-1.42110257	-0.30674231	-1.58345489	0.9733024	0.94208375	0.03334583	0	no	0.001612	0.001703
LG8	3000000	3250000	0	0.020096	LDRs	8	0.39778	0.203492	2801.833333	597.1560976	216.0833333	159	0.000074805	14	0.000009747	59	0.000047144	-2.435237414	-1.965099634	-1.847526074	0.000222702	0.000111667	0.00003463	0.00019806	0.00000538	0.00001175	0.00009021	0.00016937	-2.11950623	-2.50317538	-0.85106539	-1.27535551	-1.35014773	-0.28697013	0.97410684	0.93945737	0.03555814	0	no	0.001846	0.002127
LG8	3250000	3500000	0	0.036376	LDRs	8	0.454484	0.035808	13190.875	967.3571429	152.890625	229	0.00011152	39	0.000028328	76	0.000051166	-2.368833136	-1.916103953	-2.327398864	0.000223251	0.000119855	0	0.00022286	0	0	0	0	0	-2.26606113	0	0	0	0	0.94621485	0.90354853	0.03183149	0.000005	no	0.001793	0.00192
LG8	3500000	3750000	0	0.032876	LDRs	8	0.457564	0.065696	9218.4	929.1492537	189.3157895	210	0.000095207	39	0.000023424	74	0.000054293	-2.480144495	-2.196924793	-2.018785218	0.000186331	0.000095232	0.00008209	0.00009483	0.00002875	0	0.0000279	0	-2.02525141	-2.00439213	-1.46554229	0	-1.6938165	0	0.95363827	0.91773792	0.02985722	0.000015	no	0.00182	0.001945
LG8	3750000	4000000	0	0.057356	LDRs	8	0.428552	0.142448	3051.458333	1316.96748	271.6346154	170	0.00008297	29	0.000024916	75	0.000117577	-2.38338342	-1.471566256	-0.763301606	0.000110783	0.0000581596	0.00002157	0.00019826	0.00002957	0.00002744	0.0000138	0.00003037	-2.15937356	-2.16370525	-1.23809579	-0.60542218	-2.913771	-0.65991735	0.94645165	0.9133717	0.02933731	0.000015	no	0.001634	0.001847
LG8	4000000	4250000	0	0.028484	LDRs	8	0.48462	0.088104	5805.736842	1104.321101	171.4328358	160	0.000070808	38	0.000027743	59	0.000041601	-2.482527815	-1.858050082	-2.212633275	0.000128266	0.0000658841	0.0000419	0.0000475	0.00001003	0	0.00000482	0.00001854	-2.54969765	-2.43550962	-0.82519276	0	-1.63939001	-1.57443398	0.94644332	0.91319342	0.02982501	0.000005	no	0.001413	0.001509
LG8	4250000	4500000	0	0.077176	LDRs	8	0.424048	0.145576	4589.171429	383.4025974	190.42723	172	0.000076328	35	0.00001911	35	0.000028813	-2.493104606	-2.304114993	-1.825606713	0.000160855	0.0000847682	0.00003709	0.00010164	0.00001064	0.00001562	0.00002335	0	-1.6885798	-2.38285627	-1.8426873	-1.17148774	-0.08575982	0	0.95829469	0.91859711	0.03417222	0.000005	no	0.001363	0.001486
LG8	4500000	4750000	0	0.038884	LDRs	8	0.425876	0.08216	2437.692308	2853.859155	230.9787234	170	0.000075147	19	0.000010682	26	0.000012653	-2.495881177	-2.326758652	-2.827871577	0.000169895	0.000090145	0.00001294	0.00015074	0.00000479	0	0.00000508	0	-2.50972979	-2.07132265	-1.44794208	0	-1.63208012	0	0.9767302	0.94384439	0.03632587	0	no	0.001872	0.00195
LG8	4750000	5000000	0	0.073396	LDRs	8	0.35906	0.221204	2114.652174	737.0591133	238.4291498	176	0.000075464	21	0.000014151	56	0.00005357	-2.553594592	-1.981648055	-1.55616817	0.000175275	0.0000897828	0.00001916	0.00015532	0.00000565	0	0	0	-2.47131742	-2.60014886	-2.55276848	0	0	0	0.97944072	0.94744057	0.03281533	0	no	0.002046	0.002232
LG8	500000	750000	0	0.789516	TE islands	8	0.399192	0.059036	10108.6087	194.72	304.755102	470	0.000368554	294	0.000250021	763	0.001781737	-1.988175593	-2.042805601	-0.596275671	0.00012517	0.0000608118	0.00013919	0.00004254	0.00014442	0.0001365	0.00097693	0.00194114	-1.74752054	-1.39014432	-1.25107035	-2.02865225	-1.53093082	0.33257451	0.57764185	0.5554541	0.02500992	0	no	0.004219	0.004308
LG8	5000000	5250000	0	0.075232	LDRs	8	0.406492	0.144988	2408.111111	1450.705036	239.1616766	165	0.000077054	29	0.000018645	53	0.000029609	-2.430532137	-2.098452696	-2.616262059	0.000160436	0.0000801595	0.00001411	0.00017753	0.00000293	0	0.00000293	0	-2.29667276	-2.54656667	-1.43239401	0	-1.63208012	0	0.96889307	0.93255858	0.03495718	0.000005	no	0.00144	0.001551
LG8	5250000	5500000	0.636731523884319	0.030832	LDRs	8	0.415236	0.134336	3743.25	859.8682635	174.9528302	168	0.000076096	24	0.000020474	29	0.000020922	-2.480643259	-1.489695017	-2.17837666	0.000217235	0.000112073	0.00002885	0.00012568	0	0.00006439	0	0	-2.51949044	-2.56054835	0	-0.62138542	0	0	0.96544642	0.93155287	0.03589044	0.000021	no	0.00162	0.001839
LG8	5500000	5750000	3.11611469	0.051084	LDRs	8	0.391436	0.1689	4407.692308	524.5139665	197.8888889	166	0.000074831	19	0.00001534	16	0.000007535	-2.481778887	-1.67981337	-2.893647862	0.000158904	0.0000829858	0.00002178	0.00013017	0	0	0	0	-2.53136658	-2.7597353	0	0	0	0	0.98039826	0.94963939	0.03440125	0	no	0.001694	0.001947
LG8	5750000	6000000	3.11611469	0.038672	LDRs	8	0.39782	0.188376	3277.727273	613.0588235	229.3348416	146	0.000068157	22	0.000015451	49	0.000057037	-2.429360156	-1.929682398	-0.950279635	0.000169501	0.0000889423	0.00000888	0.00010261	0.0000027	0	0	0	-2.1698941	-2.6576533	-1.37411141	0	0	0	0.95125317	0.9188283	0.0306303	0	no	0.001538	0.001763
LG8	6000000	6250000	3.11611469	0.049164	LDRs	8	0.416508	0.132092	4647.318182	1205.25	218.5523256	217	0.000094108	28	0.000018596	158	0.000193096	-2.545907576	-2.115044305	-0.671272413	0.00019517	0.0000968698	0.00002708	0.00006707	0.00002535	0.00004856	0.00014435	0.00026469	-2.29386436	-2.74006377	-1.86955055	-2.24782379	0.23174364	-2.1595025	0.93349367	0.90138666	0.03197812	0	no	0.00198	0.002366
LG8	6250000	6500000	3.61579063773199	0.046692	LDRs	8	0.455056	0.058044	9671.133333	1411.647059	186.2921348	236	0.000107483	32	0.000019791	57	0.000039125	-2.46201186	-2.162127695	-2.211800928	0.00023909	0.000122957	0.00008915	0.00021362	0	0	0.00001337	0.00004976	-2.46054271	-2.54078167	0	0	-1.23341814	-1.31035747	0.96434346	0.925856	0.03292081	0	no	0.002191	0.002301
LG8	6500000	6750000	4.99653989634941	0.01786	LDRs	8	0.40628	0.096616	7785.352941	1167.47619	176.9937888	202	0.000090959	22	0.000013858	47	0.000039531	-2.499989561	-2.131113153	-1.752128597	0.000251831	0.000122551	0.00001492	0.00011474	0.00000705	0	0.00001361	0	-2.33847713	-2.68996035	-1.05190556	0	-2.17439677	0	0.96679461	0.93418163	0.03426585	0	no	0.002031	0.002318
LG8	6750000	7000000	7.62499664471672	0.039332	LDRs	8	0.4233	0.107036	4818.533333	1280.723577	195.2322581	268	0.00013559	56	0.000061711	60	0.000035943	-2.291197403	-0.62332494	-2.502691232	0.000265139	0.000139581	0.00004386	0.00028629	0.00001757	0.00012112	0	0	-2.16064228	-2.11131435	0.17553881	0.40580526	0	0	0.96427224	0.93370819	0.03446781	0.00001	no	0.002364	0.002414
LG8	7000000	7250000	9.52752905298221	0.036772	LDRs	8	0.419608	0.072092	9855.066667	1134.609195	175.954955	442	0.000466348	286	0.000472102	53	0.00003977	-0.615334489	1.124902464	-2.133213548	0.000278291	0.000169044	0.0000519	0.00141478	0.00008497	0.00138687	0.00000835	0	-0.81111761	0.95062753	0.53692141	1.48259691	-1.50157937	0	0.87659988	0.86447537	0.0559114	0.000425	no	0.002518	0.002829
LG8	7250000	7500000	3.46461930772049	0.129	LDRs	8	0.41802	0.206292	3446.36	672.6229508	235.9659574	273	0.000290063	139	0.000256264	51	0.000040069	-0.591804739	1.675077781	-2.029531829	0.000239979	0.000144857	0.00006855	0.00042188	0.00007539	0.00036663	0.0000018	0.00002756	-0.31939477	-0.28270937	0.79274008	2.71747544	-1.67939679	-0.42148939	0.89390287	0.87254661	0.03653273	0.000086	no	0.001784	0.001909
LG8	750000	1000000	8.74924110023315	0.233328	TE islands	8	0.4077	0.026992	11356.88889	4591.548387	171.1428571	320	0.000217516	186	0.000167943	307	0.000380776	-1.784508541	-1.276341701	-0.807932629	0.000197607	0.0000939139	0.00011841	0.0002938	0.00003875	0.00019813	0.00032793	0.00045499	-1.76310388	-1.73180084	-0.74892137	-0.01726974	-1.0981881	-1.37404178	0.80390131	0.77728202	0.02816141	0.000005	no	0.001872	0.002062
LG8	7500000	7750000	0	0.058508	LDRs	8	0.408468	0.132748	6639.375	528.3603604	240.5882353	322	0.000354798	150	0.000277226	69	0.000062248	-0.470214873	1.568164704	-1.904299804	0.000324405	0.00018645	0.00014405	0.00086994	0.00012931	0.00069575	0.00000436	0	0.22290799	0.03845261	1.96491729	2.40457647	-1.50157937	0	0.89561701	0.86615601	0.02661166	0.000369	no	0.002242	0.002347
